active_risk_flags,feasible,first_action_delta_from_reference,primary_risk_family,score_delta_vs_conservative_stabilize,score_delta_vs_zero_bonus_winner,step,template_name,violation_count,violation_field_distribution,violation_reason_distribution,would_beat_zero_bonus_winner
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,332,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,333,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,333,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,333,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,333,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,333,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,334,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,334,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,334,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,334,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,334,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,335,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,335,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,335,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,335,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,335,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,336,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,336,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,336,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,336,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,336,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.001875000000000071,-0.056750000100582954,337,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.058625000100583025,337,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04874999999999985,-0.10737500010058287,337,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.05420833333333319,-0.11283333343391622,337,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.05600000000000005,337,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.001875000000000071,-0.056750000100582954,347,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.058625000100583025,347,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04874999999999985,-0.10737500010058287,347,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.05420833333333319,-0.11283333343391622,347,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.05600000000000005,347,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.001875000000000071,-0.056750000100582954,349,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.058625000100583025,349,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04874999999999985,-0.10737500010058287,349,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.05420833333333319,-0.11283333343391622,349,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.05600000000000005,349,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.063875000100583,351,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.001874999999999849,-0.06575000010058285,351,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04349999999999987,-0.10737500010058287,351,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.048958333333333215,-0.11283333343391622,351,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.06125000000000003,351,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.063875000100583,353,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.001874999999999849,-0.06575000010058285,353,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04349999999999987,-0.10737500010058287,353,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.048958333333333215,-0.11283333343391622,353,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.06125000000000003,353,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.001875000000000071,-0.056750000100582954,417,conservative_stabilize_dry,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.058625000100583025,417,conservative_stabilize_high_vpd,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04874999999999985,-0.10737500010058287,417,conservative_stabilize_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.05420833333333319,-0.11283333343391622,417,conservative_stabilize_canopy_dew,0,{},{},False
"[""dry_risk"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.05600000000000005,417,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,418,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,418,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,418,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,418,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,418,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.001875000000000071,-0.056750000100582954,515,conservative_stabilize_dry,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,0.0,-0.058625000100583025,515,conservative_stabilize_high_vpd,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.04874999999999985,-0.10737500010058287,515,conservative_stabilize_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_or_high_vpd,-0.05420833333333319,-0.11283333343391622,515,conservative_stabilize_canopy_dew,0,{},{},False
"[""high_vpd"", ""dry_or_high_vpd_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.03000000268220901}",dry_or_high_vpd,0.002625000100582975,-0.05600000000000005,515,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,516,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,0.0,-0.056374999731779285,516,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.04874999999999985,-0.10512499973177913,516,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",dry_vent,-0.05420833333333319,-0.11058333306511248,516,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dry_vent,0.0003749997317792353,-0.05600000000000005,516,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt0,0.0,-0.05600000000000005,517,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt0,0.0,-0.05600000000000005,517,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.06}",canopy_dew_lt0,-0.04275000022351738,-0.09875000022351743,517,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 5.960464455334602e-09}",canopy_dew_lt0,-0.05045833333333327,-0.10645833333333332,517,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt0,0.0,-0.05600000000000005,517,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""high_vpd"", ""dry_or_high_vpd_risk"", ""dry_vent_risk"", ""canopy_dew_margin_lt1"", ""canopy_dew_margin_lt0""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.019999992847442638}",dry_vent,0.0003749997317792353,-0.05600000000000005,518,conservative_stabilize_dry,0,{},{},False
